wl,bg,wl1,39_C.sexpl_intact_bright_i2_p1_r1,39_C.sexpl_intact_bright_i2_p1_r1_cal,wl1,40_C.sexpl_intact_darkpt_i2_p1_r1,40_C.sexpl_intact_darkpt_i2_p1_r1_cal,wl1,41_C.sexpl_intact_bright_i2_p2_r1,41_C.sexpl_intact_bright_i2_p2_r1_cal,wl1,42_C.sexpl_intact_darkpt_i2_p2_r1,42_C.sexpl_intact_darkpt_i2_p2_r1_cal,wl1,43_C.sexpl_alterd_darkpt_i2_p1_r1,43_C.sexpl_alterd_darkpt_i2_p1_r1_cal,wl1,44_C.sexpl_alterd_bright_i2_p1_r1,44_C.sexpl_alterd_bright_i2_p1_r1_cal,wl,45_C.sexpl_alterd_darkpt_i2_p2_r1,45_C.sexpl_alterd_darkpt_i2_p2_r1_cal,wl,46_C.sexpl_alterd_bright_i2_p2_r1,46_C.sexpl_alterd_bright_i2_p2_r1_cal,wl,47_T.bonvo_intact_bright_i2_p1_r1,47_T.bonvo_intact_bright_i2_p1_r1_cal,wl,48_T.bonvo_intact_darkpt_i2_p1_r1,48_T.bonvo_intact_darkpt_i2_p1_r1_cal,wl,49.T.bonvo_intact_bright_2_2_1,49.T.bonvo_intact_bright_2_2_1_cal,wl,50_T.bonvo_intact_darkpt_i2_p2_r1,50_T.bonvo_intact_darkpt_i2_p2_r1_cal,wl,51_T.bonvo_alterd_bright_i2_p1_r1,51_T.bonvo_alterd_bright_i2_p2_r1.txt,wl,52_T.bonvo_alterd_darkpt_i2_p1_r1,52_T.bonvo_alterd_darkpt_i2_p1_r1_cal,wl,std2204New,wl,std2204old,difference,wl,53_T.bonvo_alterd_bright_i2_p2_r1,53_T.bonvo_alterd_bright_i2_p2_r1_cal,wl,54_T.bonvo_alterd_darkpt_i2_p2_r1,54_T.bonvo_alterd_darkpt_i2_p2_r1_cal,wl,55_C.scala_intact_bright_i2_p1_r1,55_C.scala_intact_bright_i2_p1_r1_cal,wl,56_C.scala_intact_darkpt_i2_p1_r1,56_C.scala_intact_darkpt_i2_p1_r1_cal,wl,57_C.scala_intact_bright_i2_p2_r1,57_C.scala_intact_bright_i2_p2_r1_cal,wl,58_C.scala_intact_darkpt_i2_p2_r1,58_C.scala_intact_darkpt_i2_p2_r1_cal,wl,59_C.scala_alterd_bright_i2_p1_r1,59_C.scala_alterd_bright_i2_p1_r1_cal,wl,60_C.scala_alterd_darkpt_i2_p1_r1,60_C.scala_alterd_darkpt_i2_p1_r1_cal,wl,61_C.scala_alterd_bright_i2_p2_r1,61_C.scala_alterd_bright_i2_p2_r1_cal,wl,62_C.scala_alterd_darkpt_i2_p2_r1,62_C.scala_alterd_darkpt_i2_p2_r1_cal,wl,63_C.octos_intact_bright_i2_p1_r1,63_C.octos_intact_bright_i2_p1_r1_cal,wl,64_C.octos_intact_darkpt_i2_p1_r1,64_C.octos_intact_darkpt_i2_p1_r1_cal,wl,65_C.octos_intact_bright_i2_p2_r1,65_C.octos_intact_bright_i2_p2_r1_cal,wl,66_C.octos_intact_darkpt_i2_p2_r1,66_C.octos_intact_darkpt_i2_p2_r1_cal,wl,67_C.octos_alterd_bright_i2_p1_r1,67_C.octos_alterd_bright_i2_p1_r1_cal,wl,68_C.octos_alterd_darkpt_i2_p1_r1,68_C.octos_alterd_darkpt_i2_p1_r1_cal,wl,69_C.octos_alterd_bright_i2_p2_r1,69_C.octos_alterd_bright_i2_p2_r1_cal,wl,70_C.octos_alterd_darkpt_i2_p2_r1,70_C.octos_alterd_darkpt_i2_p2_r1_cal,wl,71_T.bruck_intact_bright_i2_p1_r1,71_T.bruck_intact_bright_i2_p1_r1_cal,wl,72_T.bruck_intact_bright_i2_p2_r1,72_T.bruck_intact_bright_i2_p2_r1_cal,wl,73_T.bruck_alterd_bright_i2_p1_r1,73_T.bruck_alterd_bright_i2_p1_r1_cal,wl,74_T.bruck_alterd_bright_i2_p2_r1,74_T.bruck_alterd_bright_i2_p2_r1_cal
685,-3.31E-07,685,-1.29E-07,38.99686312,685,-2.11E-08,6.378730909,685,-1.50E-07,45.50869222,685,-2.24E-08,6.762900694,685,-3.06E-08,9.245484493,685,-1.01E-07,30.44409422,685,-2.78E-08,8.424208141,685,-8.11E-08,24.51880466,685,-1.12E-07,33.86260032,685,-2.08E-08,6.300686968,685,-1.07E-07,32.48321904,685,-2.36E-08,7.133760659,685,-9.14E-08,27.65447709,685,-2.86E-08,8.648660094,685,-3.28E-07,685,-3.38E-07,9.32E-09,685,-9.20E-08,28.02372276,685,-2.66E-08,8.09472053,685,-1.19E-07,36.17841996,685,-2.27E-08,6.922283011,685,-1.44E-07,43.92119612,685,-2.56E-08,7.78600808,685,-1.28E-07,38.9282137,685,-3.18E-08,9.667814444,685,-1.04E-07,31.55534447,685,-2.92E-08,8.876244059,685,-1.28E-07,38.96870557,685,-2.95E-08,8.986150563,685,-1.39E-07,42.34779776,685,-3.32E-08,10.10530931,685,-1.06E-07,32.41663394,685,-2.99E-08,9.088750263,685,-6.71E-08,20.42160256,685,-3.14E-08,9.55729904,685,-9.54E-08,29.04363075,685,-1.08E-07,32.82733719,685,-1.19E-07,36.1452349,685,-9.73E-08,29.63761299
690,-3.34E-07,690,-1.32E-07,39.39857869,690,-2.17E-08,6.514848281,690,-1.54E-07,46.14442021,690,-2.31E-08,6.930096831,690,-3.19E-08,9.568992378,690,-1.02E-07,30.61304588,690,-2.92E-08,8.739693687,690,-8.22E-08,24.61531087,690,-1.15E-07,34.52315325,690,-2.10E-08,6.294940319,690,-1.11E-07,33.12371171,690,-2.38E-08,7.117647764,690,-9.35E-08,28.01669383,690,-2.81E-08,8.431702699,690,-3.31E-07,690,-3.41E-07,9.66E-09,690,-9.45E-08,28.53747014,690,-2.68E-08,8.092377302,690,-1.20E-07,36.36193393,690,-2.31E-08,6.977228862,690,-1.46E-07,44.14199718,690,-2.58E-08,7.779761204,690,-1.29E-07,39.07580412,690,-3.22E-08,9.715262613,690,-1.05E-07,31.71588482,690,-2.96E-08,8.946861304,690,-1.30E-07,39.26367582,690,-3.00E-08,9.046838047,690,-1.42E-07,42.75410252,690,-3.35E-08,10.12060638,690,-1.08E-07,32.68333348,690,-3.03E-08,9.139263676,690,-6.78E-08,20.48405658,690,-3.18E-08,9.615889959,690,-9.72E-08,29.3720192,690,-1.10E-07,33.28047554,690,-1.20E-07,36.39606496,690,-9.87E-08,29.81723285
695,-3.32E-07,695,-1.32E-07,39.76394185,695,-2.21E-08,6.653505512,695,-1.55E-07,46.70635076,695,-2.36E-08,7.106722722,695,-3.29E-08,9.901562185,695,-1.02E-07,30.71885787,695,-3.01E-08,9.052908445,695,-8.20E-08,24.66753538,695,-1.16E-07,35.02953736,695,-2.08E-08,6.264388744,695,-1.12E-07,33.66025562,695,-2.36E-08,7.094384139,695,-9.40E-08,28.30320412,695,-2.85E-08,8.583139477,695,-3.28E-07,695,-3.38E-07,9.67E-09,695,-9.51E-08,28.96970546,695,-2.66E-08,8.104025364,695,-1.20E-07,36.60227262,695,-2.31E-08,7.040198816,695,-1.46E-07,44.31828911,695,-2.55E-08,7.770532644,695,-1.29E-07,39.19803376,695,-3.21E-08,9.763265853,695,-1.05E-07,31.89956844,695,-2.96E-08,9.026840834,695,-1.30E-07,39.57264202,695,-2.99E-08,9.098716891,695,-1.41E-07,43.09213231,695,-3.31E-08,10.09158106,695,-1.08E-07,32.94694877,695,-3.01E-08,9.177902376,695,-6.75E-08,20.57025732,695,-3.17E-08,9.664893115,695,-9.77E-08,29.75120529,695,-1.11E-07,33.73332156,695,-1.20E-07,36.63668785,695,-9.86E-08,30.04175512
700,-3.29E-07,700,-1.32E-07,40.1242289,700,-2.24E-08,6.813416234,700,-1.55E-07,47.22828353,700,-2.40E-08,7.30491468,700,-3.39E-08,10.32511937,700,-1.01E-07,30.87066743,700,-3.11E-08,9.458986509,700,-8.16E-08,24.83482305,700,-1.17E-07,35.6334852,700,-2.05E-08,6.246747437,700,-1.12E-07,34.20555287,700,-2.35E-08,7.146965644,700,-9.44E-08,28.72602994,700,-2.80E-08,8.508248957,700,-3.24E-07,700,-3.33E-07,9.70E-09,700,-9.55E-08,29.50758864,700,-2.65E-08,8.18861859,700,-1.19E-07,36.8356465,700,-2.31E-08,7.151556366,700,-1.44E-07,44.5309264,700,-2.54E-08,7.856635034,700,-1.27E-07,39.3103768,700,-3.20E-08,9.878519984,700,-1.04E-07,32.09978053,700,-2.96E-08,9.152421873,700,-1.29E-07,39.87975642,700,-3.00E-08,9.258137306,700,-1.41E-07,43.45120707,700,-3.33E-08,10.28314426,700,-1.08E-07,33.43606071,700,-3.03E-08,9.356125004,700,-6.70E-08,20.7124973,700,-3.18E-08,9.814225217,700,-9.78E-08,30.24141448,700,-1.11E-07,34.26107385,700,-1.19E-07,36.92961578,700,-9.81E-08,30.32951068
705,-3.27E-07,705,-1.33E-07,40.48487403,705,-2.27E-08,6.940473572,705,-1.56E-07,47.79433326,705,-2.45E-08,7.491813894,705,-3.49E-08,10.65384991,705,-1.02E-07,31.06321628,705,-3.20E-08,9.773232656,705,-8.13E-08,24.82467072,705,-1.19E-07,36.21374288,705,-2.07E-08,6.324072038,705,-1.14E-07,34.78758889,705,-2.34E-08,7.153984312,705,-9.51E-08,29.06189673,705,-2.77E-08,8.44757227,705,-3.22E-07,705,-3.31E-07,9.67E-09,705,-9.61E-08,29.86358521,705,-2.64E-08,8.212244999,705,-1.19E-07,36.9551025,705,-2.31E-08,7.1953517,705,-1.44E-07,44.6621651,705,-2.52E-08,7.841363402,705,-1.27E-07,39.44619574,705,-3.19E-08,9.912144896,705,-1.04E-07,32.22068854,705,-2.97E-08,9.219500973,705,-1.29E-07,40.13852878,705,-2.99E-08,9.283542557,705,-1.41E-07,43.69314755,705,-3.29E-08,10.23919221,705,-1.08E-07,33.48721966,705,-3.00E-08,9.331107422,705,-6.67E-08,20.73672692,705,-3.16E-08,9.831315713,705,-9.81E-08,30.48783521,705,-1.11E-07,34.59862093,705,-1.20E-07,37.171476,705,-9.79E-08,30.44555533
710,-3.31E-07,710,-1.35E-07,40.82888847,710,-2.34E-08,7.061740775,710,-1.60E-07,48.31437598,710,-2.54E-08,7.686336811,710,-3.64E-08,10.99597093,710,-1.04E-07,31.26242094,710,-3.35E-08,10.11374413,710,-8.23E-08,24.87118462,710,-1.22E-07,36.85781077,710,-2.09E-08,6.32448791,710,-1.17E-07,35.40565519,710,-2.37E-08,7.154161658,710,-9.73E-08,29.37655167,710,-2.73E-08,8.234519502,710,-3.25E-07,710,-3.35E-07,9.24E-09,710,-9.83E-08,30.20734113,710,-2.67E-08,8.207918784,710,-1.20E-07,37.00891677,710,-2.35E-08,7.223755124,710,-1.45E-07,44.70063358,710,-2.55E-08,7.84196845,710,-1.28E-07,39.48146282,710,-3.23E-08,9.921525008,710,-1.05E-07,32.26723285,710,-3.01E-08,9.246775274,710,-1.31E-07,40.26252558,710,-3.02E-08,9.293172,710,-1.43E-07,43.85873272,710,-3.33E-08,10.2312462,710,-1.09E-07,33.60044738,710,-3.04E-08,9.337725147,710,-6.74E-08,20.72428054,710,-3.21E-08,9.86099418,710,-9.98E-08,30.66977207,710,-1.14E-07,34.89125959,710,-1.21E-07,37.2384423,710,-9.93E-08,30.50047011
715,-3.38E-07,715,-1.39E-07,41.23018235,715,-2.43E-08,7.199954982,715,-1.65E-07,48.8752847,715,-2.66E-08,7.8841136,715,-3.84E-08,11.35821775,715,-1.06E-07,31.48906679,715,-3.54E-08,10.47058858,715,-8.44E-08,24.99933361,715,-1.27E-07,37.53454113,715,-2.14E-08,6.344608623,715,-1.22E-07,36.09277309,715,-2.42E-08,7.178630557,715,-1.00E-07,29.76504631,715,-2.76E-08,8.180582334,715,-3.33E-07,715,-3.42E-07,9.39E-09,715,-1.02E-07,30.51630361,715,-2.73E-08,8.197006875,715,-1.23E-07,37.01372225,715,-2.41E-08,7.249454144,715,-1.48E-07,44.56711406,715,-2.60E-08,7.811678775,715,-1.31E-07,39.44732598,715,-3.30E-08,9.899898788,715,-1.07E-07,32.23391188,715,-3.08E-08,9.24967639,715,-1.34E-07,40.32219796,715,-3.09E-08,9.289620769,715,-1.46E-07,43.90728099,715,-3.39E-08,10.17770743,715,-1.12E-07,33.60403408,715,-3.10E-08,9.309442791,715,-6.88E-08,20.66746155,715,-3.28E-08,9.85755174,715,-1.03E-07,30.8043236,715,-1.17E-07,35.11291044,715,-1.24E-07,37.2987389,715,-1.02E-07,30.51510228
720,-3.43E-07,720,-1.43E-07,41.56047102,720,-2.51E-08,7.330342071,720,-1.69E-07,49.39635393,720,-2.81E-08,8.190111341,720,-4.02E-08,11.734145,720,-1.09E-07,31.7202091,720,-3.71E-08,10.82714527,720,-0.000000086,25.0729594,720,-1.31E-07,38.21060703,720,-2.18E-08,6.360659944,720,-1.26E-07,36.72692923,720,-2.47E-08,7.213140563,720,-1.03E-07,30.12370298,720,-2.86E-08,8.323930974,720,-3.40E-07,720,-3.49E-07,9.16E-09,720,-1.05E-07,30.78837319,720,-2.78E-08,8.182353634,720,-1.26E-07,37.0005301,720,-2.46E-08,7.257333019,720,-1.51E-07,44.52409,720,-2.64E-08,7.780657321,720,-1.34E-07,39.38273059,720,-3.35E-08,9.870715043,720,-1.09E-07,32.22110967,720,-3.14E-08,9.258452115,720,-1.37E-07,40.3104017,720,-3.15E-08,9.287312993,720,-1.49E-07,43.93774296,720,-3.45E-08,10.15637884,720,-1.14E-07,33.63146425,720,-3.16E-08,9.299387443,720,-7.00E-08,20.60077748,720,-3.35E-08,9.875721522,720,-1.05E-07,30.94475203,720,-1.20E-07,35.30009424,720,-1.27E-07,37.28354341,720,-1.04E-07,30.49475792
725,-3.44E-07,725,-1.44E-07,41.86812421,725,-2.57E-08,7.458091797,725,-1.72E-07,49.87337508,725,-2.85E-08,8.269536832,725,-4.17E-08,12.12027044,725,-1.10E-07,31.88508498,725,-3.85E-08,11.18278133,725,-8.66E-08,25.15653861,725,-1.33E-07,38.75971469,725,-2.18E-08,6.324856821,725,-1.29E-07,37.43392851,725,-2.49E-08,7.239983272,725,-1.05E-07,30.42250903,725,-2.87E-08,8.337786503,725,-3.42E-07,725,-3.51E-07,9.01E-09,725,-1.06E-07,31.07054267,725,-2.79E-08,8.174595746,725,-1.26E-07,36.98254277,725,-2.49E-08,7.277747876,725,-1.52E-07,44.43199635,725,-2.66E-08,7.776484216,725,-1.34E-07,39.3159268,725,-3.37E-08,9.858891255,725,-1.10E-07,32.20666698,725,-3.17E-08,9.281468654,725,-1.38E-07,40.2970187,725,-3.18E-08,9.287318934,725,-1.50E-07,43.95783118,725,-3.47E-08,10.1549154,725,-1.15E-07,33.70170594,725,-3.19E-08,9.325345752,725,-7.04E-08,20.596202,725,-3.39E-08,9.926169471,725,-1.06E-07,31.08838602,725,-1.21E-07,35.49891185,725,-1.27E-07,37.28295463,725,-1.04E-07,30.48931739
730,-3.44E-07,730,-1.45E-07,42.16108659,730,-2.60E-08,7.576952056,730,-1.73E-07,50.37570581,730,-2.90E-08,8.449671712,730,-4.26E-08,12.38534646,730,-1.10E-07,32.07477462,730,-3.95E-08,11.49895419,730,-8.65E-08,25.16312585,730,-1.36E-07,39.4620556,730,-2.21E-08,6.425834829,730,-1.30E-07,37.89697835,730,-2.50E-08,7.279936466,730,-1.06E-07,30.77209508,730,-2.84E-08,8.248946191,730,-3.41E-07,730,-3.50E-07,9.02E-09,730,-1.07E-07,31.34359407,730,-2.81E-08,8.233201778,730,-1.26E-07,37.01249044,730,-2.49E-08,7.284479096,730,-1.52E-07,44.40215528,730,-2.65E-08,7.75268751,730,-1.34E-07,39.36847533,730,-3.36E-08,9.839115619,730,-1.10E-07,32.25832916,730,-3.17E-08,9.285938219,730,-1.38E-07,40.44640947,730,-3.16E-08,9.266307453,730,-1.51E-07,44.1241016,730,-3.45E-08,10.11482533,730,-1.15E-07,33.64830458,730,-3.15E-08,9.241988743,730,-7.03E-08,20.59150134,730,-3.37E-08,9.88687405,730,-1.07E-07,31.24426826,730,-1.22E-07,35.7332677,730,-1.28E-07,37.42620151,730,-1.04E-07,30.56100041
735,-3.46E-07,735,-1.47E-07,42.44063626,735,-2.66E-08,7.694107385,735,-1.76E-07,50.83777906,735,-2.99E-08,8.631391658,735,-4.40E-08,12.70489554,735,-1.12E-07,32.28590492,735,-4.10E-08,11.8343332,735,-8.74E-08,25.24630791,735,-1.39E-07,40.18624373,735,-2.23E-08,6.445742939,735,-1.34E-07,38.57163076,735,-2.53E-08,7.321793231,735,-1.08E-07,31.07220122,735,-2.88E-08,8.324644077,735,-3.43E-07,735,-3.52E-07,9.21E-09,735,-1.09E-07,31.68739271,735,-2.84E-08,8.269824292,735,-1.27E-07,37.11686926,735,-2.51E-08,7.308081264,735,-1.52E-07,44.34684534,735,-2.67E-08,7.768552169,735,-1.35E-07,39.42913265,735,-3.38E-08,9.844459923,735,-1.11E-07,32.34749816,735,-3.19E-08,9.297140709,735,-1.39E-07,40.61207658,735,-3.19E-08,9.283443157,735,-1.52E-07,44.26261996,735,-3.46E-08,10.07848406,735,-1.16E-07,33.74989435,735,-3.17E-08,9.252550805,735,-7.08E-08,20.63579957,735,-3.41E-08,9.934222606,735,-1.08E-07,31.45803157,735,-1.24E-07,36.03476264,735,-1.29E-07,37.60910683,735,-1.05E-07,30.68018547
